Address,Location,Type,,Tags
20.42.65.0/26,dg-core-prd,IP Netmask,,
20.42.68.0/26,dg-core-prd,IP Netmask,,
20.42.72.192/26,dg-core-prd,IP Netmask,,
20.42.73.64/26,dg-core-prd,IP Netmask,,
212.45.106.160/27,dg-core-prd,IP Netmask,,
23.103.160.0/20,dg-core-prd,IP Netmask,,
40.104.0.0/15,dg-core-prd,IP Netmask,,
40.71.10.192/29,dg-core-prd,IP Netmask,,
40.78.226.192/29,dg-core-prd,IP Netmask,,
40.79.154.88/29,dg-core-prd,IP Netmask,,
40.96.0.0/13,dg-core-prd,IP Netmask,,
52.168.112.128/26,dg-core-prd,IP Netmask,,
52.168.116.192/26,dg-core-prd,IP Netmask,,
52.96.0.0/14,dg-core-prd,IP Netmask,,
57.234.136.0/24,dg-core-prd,IP Netmask,,
192.168.190.0/24,dg-core-prd,IP Netmask,,
10.110.2.0/24,dg-core-prd,IP Netmask,,
10.110.7.0/24,dg-core-prd,IP Netmask,,
10.12.17.0/24,dg-core-prd,IP Netmask,,
10.2.250.0/24,dg-core-prd,IP Netmask,,
10.224.0.0/24,dg-core-prd,IP Netmask,,
10.224.0.0/27,dg-core-prd,IP Netmask,,
10.224.0.160/27,dg-core-prd,IP Netmask,,
10.224.0.64/27,dg-core-prd,IP Netmask,,
10.224.11.32/28,dg-core-prd,IP Netmask,,
10.224.12.0/24,dg-core-prd,IP Netmask,,
10.224.25.0/24,dg-core-prd,IP Netmask,,
10.224.27.16/28,dg-core-prd,IP Netmask,,
10.224.32.0/28,dg-core-prd,IP Netmask,,
10.224.43.0/28,dg-core-prd,IP Netmask,,
10.224.64.160/27,dg-core-prd,IP Netmask,,
10.230.7.0/28,dg-core-prd,IP Netmask,,
10.230.7.128/26,dg-core-prd,IP Netmask,,
10.230.7.16/28,dg-core-prd,IP Netmask,,
10.230.7.192/26,dg-core-prd,IP Netmask,,
10.231.0.128/25,dg-core-prd,IP Netmask,,
10.28.251.0/24,dg-core-prd,IP Netmask,,
10.3.120.0/21,dg-core-prd,IP Netmask,,
10.3.17.0/24,dg-core-prd,IP Netmask,,
10.3.6.0/24,dg-core-prd,IP Netmask,,
10.31.0.0/24,dg-core-prd,IP Netmask,,
10.31.1.0/24,dg-core-prd,IP Netmask,,
10.31.2.0/24,dg-core-prd,IP Netmask,,
10.4.2.0/23,dg-core-prd,IP Netmask,,
172.17.44.0/24,dg-core-prd,IP Netmask,,
172.17.50.0/24,dg-core-prd,IP Netmask,,
172.17.95.0/24,dg-core-prd,IP Netmask,,
172.20.0.0/24,dg-core-prd,IP Netmask,,
172.20.1.0/24,dg-core-prd,IP Netmask,,
172.20.17.0/24,dg-core-prd,IP Netmask,,
172.20.2.0/24,dg-core-prd,IP Netmask,,
172.20.3.0/24,dg-core-prd,IP Netmask,,
192.168.120.0/24,dg-core-prd,IP Netmask,,
192.168.150.0/24,dg-core-prd,IP Netmask,,
192.168.191.0/24,dg-core-prd,IP Netmask,,
192.168.225.0/29,dg-core-prd,IP Netmask,,
192.168.240.0/26,dg-core-prd,IP Netmask,,
20.88.153.64/26,dg-core-prd,IP Netmask,,
172.31.255.0/24,dg-core-prd,IP Netmask,,
networkenterprise.net,dg-core-prd,FQDN,,
newsbeast.gr.com,dg-core-prd,FQDN,,
newslive2.xyz,dg-core-prd,FQDN,,
newsmag.danielolayinkas.com,dg-core-prd,FQDN,,
newzeto.xyz,dg-core-prd,FQDN,,
newzgroup.xyz,dg-core-prd,FQDN,,
niceonase.com,dg-core-prd,FQDN,,
niceonesa.net,dg-core-prd,FQDN,,
nikjol.xyz,dg-core-prd,FQDN,,
nissan.gr.com,dg-core-prd,FQDN,,
novosti.bid,dg-core-prd,FQDN,,
111.221.112.0/21,dg-core-prd,IP Netmask,,
13.107.19.10/31,dg-core-prd,IP Netmask,,
13.107.9.152/31,dg-core-prd,IP Netmask,,
134.170.68.0/23,dg-core-prd,IP Netmask,,
157.56.232.0/21,dg-core-prd,IP Netmask,,
157.56.240.0/20,dg-core-prd,IP Netmask,,
157.56.96.16/28,dg-core-prd,IP Netmask,,
157.56.96.224/28,dg-core-prd,IP Netmask,,
191.232.96.0/19,dg-core-prd,IP Netmask,,
191.234.224.0/22,dg-core-prd,IP Netmask,,
191.234.6.152,dg-core-prd,IP Netmask,,
206.191.224.0/19,dg-core-prd,IP Netmask,,
23.103.224.0/19,dg-core-prd,IP Netmask,,
70.37.151.128/25,dg-core-prd,IP Netmask,,
10.100.130.0/25,dg-core-prd,IP Netmask,,PCI
10.100.2.10,dg-core-prd,IP Netmask,,
10.100.2.14,dg-core-prd,IP Netmask,,
10.100.2.29,dg-core-prd,IP Netmask,,
10.100.2.32,dg-core-prd,IP Netmask,,
10.100.2.38,dg-core-prd,IP Netmask,,
10.100.2.4/32,dg-core-prd,IP Netmask,,
10.100.2.55/32,dg-core-prd,IP Netmask,,
10.100.1.0/26,dg-core-prd,IP Netmask,,PCI
10.100.1.64/26,dg-core-prd,IP Netmask,,PCI
ocsp.digicert.com,dg-core-prd,FQDN,,
ocsp.entrust.net,dg-core-prd,FQDN,,
oilgy.xyz,dg-core-prd,FQDN,,
olexegy.com,dg-core-prd,FQDN,,
olxeg.com,dg-core-prd,FQDN,,
omanreal.net,dg-core-prd,FQDN,,
omeega.xyz,dg-core-prd,FQDN,,
10.80.2.12,dg-core-prd,IP Netmask,,
onlineservices.gr.com,dg-core-prd,FQDN,,
optar.com.ec,dg-core-prd,FQDN,,
orangegypt.co,dg-core-prd,FQDN,,
orchomenos.news,dg-core-prd,FQDN,,
orrore.exe.com,dg-core-prd,FQDN,,
otaupdatesios.com,dg-core-prd,FQDN,,
outlook.office365.com,dg-core-prd,FQDN,,
paok-24.com,dg-core-prd,FQDN,,
pastepast.net,dg-core-prd,FQDN,,
pavic.biz,dg-core-prd,FQDN,,
34.89.141.13,dg-core-prd,IP Netmask,,
34.107.112.35,dg-core-prd,IP Netmask,,
34.89.143.40,dg-core-prd,IP Netmask,,
34.90.197.160,dg-core-prd,IP Netmask,,
34.91.42.149,dg-core-prd,IP Netmask,,
pdfviewer.app,dg-core-prd,FQDN,,
playestore.net,dg-core-prd,FQDN,,
pocopoc.xyz,dg-core-prd,FQDN,,
politika.bid,dg-core-prd,FQDN,,
politique-koaci.info,dg-core-prd,FQDN,,
portal.blueraymax.com,dg-core-prd,FQDN,,
172.25.224.0/19,dg-core-prd,IP Netmask,,
prmopromo.com,dg-core-prd,FQDN,,
pronews.gr.com,dg-core-prd,FQDN,,
protothema.live,dg-core-prd,FQDN,,
proupload.xyz,dg-core-prd,FQDN,,
ps1link.xyz,dg-core-prd,FQDN,,
ps2link.xyz,dg-core-prd,FQDN,,
quickupdates.xyz,dg-core-prd,FQDN,,
qwert.xyz,dg-core-prd,FQDN,,
qwxzyl.com,dg-core-prd,FQDN,,
10.224.20.10-10.224.20.15,dg-core-prd,IP Range,,
10.224.20.6-10.224.20.22,dg-core-prd,IP Range,,
113.119.0.0-113.119.255.255,dg-core-prd,IP Range,,
172.17.16.227-172.17.16.230,dg-core-prd,IP Range,,
172.17.16.228-172.17.16.230,dg-core-prd,IP Range,,
172.20.0.234-172.20.0.235,dg-core-prd,IP Range,,
10.224.80.26-10.224.80.27,dg-core-prd,IP Range,,
10.224.0.102-10.224.0.105,dg-core-prd,IP Range,,
10.224.1.21-10.224.1.23,dg-core-prd,IP Range,,
10.224.1.30-10.224.1.31,dg-core-prd,IP Range,,
10.224.1.48-10.224.1.49,dg-core-prd,IP Range,,
10.224.1.6-10.224.1.10,dg-core-prd,IP Range,,
10.224.1.6-10.224.1.18,dg-core-prd,IP Range,,
10.224.1.6-10.224.1.11,dg-core-prd,IP Range,,
10.224.101.14-10.224.101.22,dg-core-prd,IP Range,,
10.224.101.70-10.224.101.80,dg-core-prd,IP Range,,
10.224.11.38-10.224.11.39,dg-core-prd,IP Range,,
10.224.15.6-10.224.15.10,dg-core-prd,IP Range,,
10.224.15.8-10.224.15.10,dg-core-prd,IP Range,,
10.224.16.22-10.224.16.23,dg-core-prd,IP Range,,
10.224.18.19-10.224.18.20,dg-core-prd,IP Range,,
10.224.3.4-10.224.3.7,dg-core-prd,IP Range,,
10.224.5.4-10.224.5.9,dg-core-prd,IP Range,,
10.224.5.4-10.224.5.6,dg-core-prd,IP Range,,
10.224.64.198-10.224.64.199,dg-core-prd,IP Range,,
10.230.2.132-10.230.2.134,dg-core-prd,IP Range,,
10.230.3.132-10.230.3.138,dg-core-prd,IP Range,,
172.17.16.220-172.17.16.230,dg-core-prd,IP Range,,
172.17.16.81-172.17.16.82,dg-core-prd,IP Range,,
172.20.0.124-172.20.0.126,dg-core-prd,IP Range,,
172.20.5.2-172.20.5.5,dg-core-prd,IP Range,,
184.168.131.14-184.168.131.18,dg-core-prd,IP Range,,
ranvipclub.net,dg-core-prd,FQDN,,
redeitt.com,dg-core-prd,FQDN,,
rentbikespb.ru,dg-core-prd,FQDN,,
s3crt.biz,dg-core-prd,FQDN,,
safelyredirecting.com,dg-core-prd,FQDN,,
safelyredirecting.digital,dg-core-prd,FQDN,,
10.31.0.4,dg-core-prd,IP Netmask,,PCI
10.31.0.5,dg-core-prd,IP Netmask,,PCI
10.3.5.109,dg-core-prd,IP Netmask,,PCI
172.20.0.19,dg-core-prd,IP Netmask,,PCI
169.254.1.1,dg-core-prd,IP Netmask,,
171.17.16.3,dg-core-prd,IP Netmask,,
172.17.10.0/24,dg-core-prd,IP Netmask,,
172.17.10.124,dg-core-prd,IP Netmask,,
172.17.10.149,dg-core-prd,IP Netmask,,
172.17.10.15,dg-core-prd,IP Netmask,,
172.17.10.16,dg-core-prd,IP Netmask,,
172.17.10.30,dg-core-prd,IP Netmask,,
172.17.10.31,dg-core-prd,IP Netmask,,
172.17.10.5,dg-core-prd,IP Netmask,,
172.17.107.16,dg-core-prd,IP Netmask,,
172.17.124.0/22,dg-core-prd,IP Netmask,,
172.17.128.0/25,dg-core-prd,IP Netmask,,
172.17.132.0/24,dg-core-prd,IP Netmask,,
172.17.135.0/24,dg-core-prd,IP Netmask,,
172.17.135.0/24,dg-core-prd,IP Netmask,,
172.17.140.0/22,dg-core-prd,IP Netmask,,
172.17.140.0/22,dg-core-prd,IP Netmask,,
172.17.153.0/25,dg-core-prd,IP Netmask,,
172.17.156.0/24,dg-core-prd,IP Netmask,,
172.17.157.0/25,dg-core-prd,IP Netmask,,
172.17.16.0/24,dg-core-prd,IP Netmask,,
172.17.16.14,dg-core-prd,IP Netmask,,
172.17.16.153,dg-core-prd,IP Netmask,,
172.17.16.154,dg-core-prd,IP Netmask,,
172.17.16.157,dg-core-prd,IP Netmask,,
172.17.16.158,dg-core-prd,IP Netmask,,
172.17.16.191,dg-core-prd,IP Netmask,,
172.17.16.195,dg-core-prd,IP Netmask,,
172.17.16.196,dg-core-prd,IP Netmask,,
172.17.16.197,dg-core-prd,IP Netmask,,
172.17.16.198,dg-core-prd,IP Netmask,,
172.17.16.199,dg-core-prd,IP Netmask,,
172.17.16.212,dg-core-prd,IP Netmask,,
172.17.16.213,dg-core-prd,IP Netmask,,
172.17.16.220,dg-core-prd,IP Netmask,,
172.17.16.221,dg-core-prd,IP Netmask,,
172.17.16.222,dg-core-prd,IP Netmask,,
172.17.16.223,dg-core-prd,IP Netmask,,
172.17.16.225,dg-core-prd,IP Netmask,,
172.17.16.227,dg-core-prd,IP Netmask,,
172.17.16.228,dg-core-prd,IP Netmask,,
172.17.16.229,dg-core-prd,IP Netmask,,
172.17.16.230,dg-core-prd,IP Netmask,,
172.17.16.231,dg-core-prd,IP Netmask,,
172.17.16.232,dg-core-prd,IP Netmask,,
172.17.16.233,dg-core-prd,IP Netmask,,
172.17.16.245,dg-core-prd,IP Netmask,,
172.17.16.32,dg-core-prd,IP Netmask,,
172.17.16.33,dg-core-prd,IP Netmask,,
172.17.16.34,dg-core-prd,IP Netmask,,
172.17.16.37,dg-core-prd,IP Netmask,,
172.17.16.46,dg-core-prd,IP Netmask,,
172.17.16.64,dg-core-prd,IP Netmask,,
172.17.16.66,dg-core-prd,IP Netmask,,
172.17.16.67,dg-core-prd,IP Netmask,,
172.17.16.68,dg-core-prd,IP Netmask,,
172.17.16.76,dg-core-prd,IP Netmask,,
172.17.16.77,dg-core-prd,IP Netmask,,
172.17.16.79,dg-core-prd,IP Netmask,,
172.17.16.80,dg-core-prd,IP Netmask,,
172.17.16.81,dg-core-prd,IP Netmask,,
172.17.16.82,dg-core-prd,IP Netmask,,
172.17.16.86,dg-core-prd,IP Netmask,,
172.17.16.87,dg-core-prd,IP Netmask,,
172.17.16.89,dg-core-prd,IP Netmask,,
172.17.16.90,dg-core-prd,IP Netmask,,
172.17.16.91,dg-core-prd,IP Netmask,,
172.17.171.192/26,dg-core-prd,IP Netmask,,
172.17.172.0/25,dg-core-prd,IP Netmask,,
172.17.180.0/24,dg-core-prd,IP Netmask,,
172.17.191.0/24,dg-core-prd,IP Netmask,,
172.17.192.254,dg-core-prd,IP Netmask,,
172.17.22.0/24,dg-core-prd,IP Netmask,,
172.17.22.104,dg-core-prd,IP Netmask,,
172.17.22.108,dg-core-prd,IP Netmask,,
172.17.22.153,dg-core-prd,IP Netmask,,
172.17.22.154,dg-core-prd,IP Netmask,,
172.17.22.155,dg-core-prd,IP Netmask,,
172.17.22.45,dg-core-prd,IP Netmask,,
172.17.23.166,dg-core-prd,IP Netmask,,
172.17.23.4,dg-core-prd,IP Netmask,,
172.17.24.0/23,dg-core-prd,IP Netmask,,
172.17.27.0/24,dg-core-prd,IP Netmask,,
172.17.27.0/25,dg-core-prd,IP Netmask,,
172.17.36.0/22,dg-core-prd,IP Netmask,,
172.17.36.40,dg-core-prd,IP Netmask,,
172.17.36.48,dg-core-prd,IP Netmask,,
172.17.36.66,dg-core-prd,IP Netmask,,
172.17.37.229,dg-core-prd,IP Netmask,,
172.17.38.247,dg-core-prd,IP Netmask,,
172.17.39.135,dg-core-prd,IP Netmask,,
172.17.39.136,dg-core-prd,IP Netmask,,
172.17.39.137,dg-core-prd,IP Netmask,,
172.17.39.39,dg-core-prd,IP Netmask,,
172.19.0.0/21,dg-core-prd,IP Netmask,,
172.19.8.0/23,dg-core-prd,IP Netmask,,
172.19.9.1,dg-core-prd,IP Netmask,,
172.19.9.2,dg-core-prd,IP Netmask,,
172.19.9.48,dg-core-prd,IP Netmask,,
172.19.9.49,dg-core-prd,IP Netmask,,
172.20.0.0/23,dg-core-prd,IP Netmask,,
172.20.0.123,dg-core-prd,IP Netmask,,
172.20.0.124,dg-core-prd,IP Netmask,,
172.20.0.125,dg-core-prd,IP Netmask,,
172.20.0.127,dg-core-prd,IP Netmask,,
172.20.0.128,dg-core-prd,IP Netmask,,
172.20.0.129,dg-core-prd,IP Netmask,,
172.20.0.141,dg-core-prd,IP Netmask,,
172.20.0.15,dg-core-prd,IP Netmask,,
172.20.0.150,dg-core-prd,IP Netmask,,
172.20.0.151,dg-core-prd,IP Netmask,,
172.20.0.16,dg-core-prd,IP Netmask,,
172.20.0.167,dg-core-prd,IP Netmask,,
172.20.0.17,dg-core-prd,IP Netmask,,
172.20.0.202,dg-core-prd,IP Netmask,,
172.20.0.219,dg-core-prd,IP Netmask,,
172.20.0.25,dg-core-prd,IP Netmask,,
172.20.0.252,dg-core-prd,IP Netmask,,
172.20.0.30,dg-core-prd,IP Netmask,,
172.20.0.56,dg-core-prd,IP Netmask,,
172.20.0.64,dg-core-prd,IP Netmask,,
172.20.0.73,dg-core-prd,IP Netmask,,
172.20.0.91,dg-core-prd,IP Netmask,,
172.20.1.105,dg-core-prd,IP Netmask,,
172.20.1.138,dg-core-prd,IP Netmask,,
172.20.1.186,dg-core-prd,IP Netmask,,
172.20.1.199,dg-core-prd,IP Netmask,,
172.20.1.200,dg-core-prd,IP Netmask,,
172.20.1.224,dg-core-prd,IP Netmask,,
172.20.1.240,dg-core-prd,IP Netmask,,
172.20.1.241,dg-core-prd,IP Netmask,,
172.20.1.247,dg-core-prd,IP Netmask,,
172.20.1.248,dg-core-prd,IP Netmask,,
172.20.1.249,dg-core-prd,IP Netmask,,
172.20.1.67,dg-core-prd,IP Netmask,,
172.20.14.0/23,dg-core-prd,IP Netmask,,
172.20.2.0/23,dg-core-prd,IP Netmask,,
172.20.2.13,dg-core-prd,IP Netmask,,
172.20.2.137,dg-core-prd,IP Netmask,,
172.20.2.138,dg-core-prd,IP Netmask,,
172.20.2.18,dg-core-prd,IP Netmask,,
172.20.2.190,dg-core-prd,IP Netmask,,
172.20.2.202,dg-core-prd,IP Netmask,,
172.20.2.227,dg-core-prd,IP Netmask,,
172.20.2.27,dg-core-prd,IP Netmask,,
172.20.2.30,dg-core-prd,IP Netmask,,
172.20.2.31,dg-core-prd,IP Netmask,,
172.20.2.85,dg-core-prd,IP Netmask,,
172.20.2.92,dg-core-prd,IP Netmask,,
172.20.2.93,dg-core-prd,IP Netmask,,
172.20.3.118,dg-core-prd,IP Netmask,,
172.20.3.149,dg-core-prd,IP Netmask,,
172.20.3.160,dg-core-prd,IP Netmask,,
172.20.3.177,dg-core-prd,IP Netmask,,
172.20.3.179,dg-core-prd,IP Netmask,,
172.20.3.199,dg-core-prd,IP Netmask,,
172.20.3.244,dg-core-prd,IP Netmask,,
172.20.3.253,dg-core-prd,IP Netmask,,
172.20.3.3,dg-core-prd,IP Netmask,,
172.20.3.52,dg-core-prd,IP Netmask,,
172.20.3.53,dg-core-prd,IP Netmask,,
172.20.3.6,dg-core-prd,IP Netmask,,
172.20.3.75,dg-core-prd,IP Netmask,,
172.20.4.2,dg-core-prd,IP Netmask,,
172.20.4.3,dg-core-prd,IP Netmask,,
172.20.4.8,dg-core-prd,IP Netmask,,
172.20.4.9,dg-core-prd,IP Netmask,,
172.20.5.0/24,dg-core-prd,IP Netmask,,
172.20.5.2,dg-core-prd,IP Netmask,,
172.20.5.3,dg-core-prd,IP Netmask,,
172.20.5.33,dg-core-prd,IP Netmask,,
172.20.5.4,dg-core-prd,IP Netmask,,
172.20.6.0/23,dg-core-prd,IP Netmask,,
172.20.6.40,dg-core-prd,IP Netmask,,
172.21.0.0/24,dg-core-prd,IP Netmask,,
57.234.145.180,dg-core-prd,IP Netmask,,
57.234.145.183,dg-core-prd,IP Netmask,,
172.20.2.202/32,dg-core-prd,IP Netmask,,
172.19.8.86,dg-core-prd,IP Netmask,,
172.20.2.70,dg-core-prd,IP Netmask,,
172.16.10.0/23,dg-core-prd,IP Netmask,,
10.224.140.0/24,dg-core-prd,IP Netmask,,
10.224.140.193,dg-core-prd,IP Netmask,,
10.224.141.0/24,dg-core-prd,IP Netmask,,
sdos.mitec.com.mx,dg-core-prd,FQDN,,
10.127.128.169,dg-core-prd,IP Netmask,,
10.220.7.0/24,dg-core-prd,IP Netmask,,
10.230.7.0/24,dg-core-prd,IP Netmask,,
10.232.3.0/24,dg-core-prd,IP Netmask,,
172.20.0.0/22,dg-core-prd,IP Netmask,,
192.168.10.0/24,dg-core-prd,IP Netmask,,
Sentry-cdn.io,dg-core-prd,FQDN,,
sepenet.gr.com,dg-core-prd,FQDN,,
sephoragroup.com,dg-core-prd,FQDN,,
servers-mobile.info,dg-core-prd,FQDN,,
services2.nps.com.ar,dg-core-prd,FQDN,,
serviceupdaterequest.com,dg-core-prd,FQDN,,
servicios.deprisa.com,dg-core-prd,FQDN,,
sextape225.me,dg-core-prd,FQDN,,
sftp-server.prod.europe-west1.cellpoint.run,dg-core-prd,FQDN,,
shorten.fi,dg-core-prd,FQDN,,
shortenurls.me,dg-core-prd,FQDN,,
shortmee.one,dg-core-prd,FQDN,,
shortwidgets.com,dg-core-prd,FQDN,,
shortxyz.com,dg-core-prd,FQDN,,
simetricode.uk,dg-core-prd,FQDN,,
sinai-new.com,dg-core-prd,FQDN,,
sinkhole.paloaltonetworks.com,dg-core-prd,FQDN,,
10.200.65.20,dg-core-prd,IP Netmask,,
57.234.0.0/16,dg-core-prd,IP Netmask,,
sitepref.xyz,dg-core-prd,FQDN,,
172.17.68.15,dg-core-prd,IP Netmask,,
smsuns.com,dg-core-prd,FQDN,,
smtp.office365.com,dg-core-prd,FQDN,,
snapfire.xyz,dg-core-prd,FQDN,,
sniper.pet,dg-core-prd,FQDN,,
solargoup.xyz,dg-core-prd,FQDN,,
solargroup.xyz,dg-core-prd,FQDN,,
172.18.247.0/24,dg-core-prd,IP Netmask,,
speedy.sbs,dg-core-prd,FQDN,,
speedygonzales.xyz,dg-core-prd,FQDN,,
speedymax.shop,dg-core-prd,FQDN,,
10.80.0.0/29,dg-core-prd,IP Netmask,,
172.125.101.0/28,dg-core-prd,IP Netmask,,
172.125.101.16/28,dg-core-prd,IP Netmask,,
192.168.11.0/24,dg-core-prd,IP Netmask,,
172.16.104.0/28,dg-core-prd,IP Netmask,,
sports-mdg.xyz,dg-core-prd,FQDN,,
sportsnewz.site,dg-core-prd,FQDN,,
ssh.dev.azure.com,dg-core-prd,FQDN,,
stage.sleefnote.com,dg-core-prd,FQDN,,
static-graph.com,dg-core-prd,FQDN,,
static.zdassets.io,dg-core-prd,FQDN,,
stonisi.news,dg-core-prd,FQDN,,
supportset.net,dg-core-prd,FQDN,,
suzuki.gr.com,dg-core-prd,FQDN,,
svetovid.bid,dg-core-prd,FQDN,,
symoty.com,dg-core-prd,FQDN,,
syncservices.one,dg-core-prd,FQDN,,
synctimestamp.com,dg-core-prd,FQDN,,
syncupdate.site,dg-core-prd,FQDN,,
synthetics.datadoghq.com,dg-core-prd,FQDN,,
tawuhoju.com,dg-core-prd,FQDN,,
10.3.121.215/32,dg-core-prd,IP Netmask,,
10.3.5.121/32,dg-core-prd,IP Netmask,,
telecomegy-ads.com,dg-core-prd,FQDN,,
10.201.0.16,dg-core-prd,IP Netmask,,
66.119.79.0/27,dg-core-prd,IP Netmask,,
66.119.79.13,dg-core-prd,IP Netmask,,
66.119.79.4,dg-core-prd,IP Netmask,,
66.119.79.9,dg-core-prd,IP Netmask,,
telenorconn.com,dg-core-prd,FQDN,,
tesla-s.shop,dg-core-prd,FQDN,,
teslal.shop,dg-core-prd,FQDN,,
teslal.xyz,dg-core-prd,FQDN,,
teslali.com,dg-core-prd,FQDN,,
tgrthgsrgwrthwrtgwr.xyz,dg-core-prd,FQDN,,
thathtanghanou.ttocuchneeme.coffee,dg-core-prd,FQDN,,
thaus.ws,dg-core-prd,FQDN,,
the.thesilverdiva.com,dg-core-prd,FQDN,,
thecandlemedia.com,dg-core-prd,FQDN,,
timestampsync.com,dg-core-prd,FQDN,,
timeupdate.xyz,dg-core-prd,FQDN,,
timeupdateservice.com,dg-core-prd,FQDN,,
tiny.gr.com,dg-core-prd,FQDN,,
tinylinks.live,dg-core-prd,FQDN,,
tinyulrs.com,dg-core-prd,FQDN,,
tinyurl.cloud,dg-core-prd,FQDN,,
tiol.xyz,dg-core-prd,FQDN,,
tly.gr.com,dg-core-prd,FQDN,,
tly.link,dg-core-prd,FQDN,,
toa.mygametoa.com,dg-core-prd,FQDN,,
tob.mygametob.com,dg-core-prd,FQDN,,
toruuoooshfrohfe.su,dg-core-prd,FQDN,,
tovima.live,dg-core-prd,FQDN,,
trecv.xyz,dg-core-prd,FQDN,,
trecvf.xyz,dg-core-prd,FQDN,,
trkc.online,dg-core-prd,FQDN,,
trust.citrixnetworkapi.net,dg-core-prd,FQDN,,
trust.citrixworkspacesapi.net,dg-core-prd,FQDN,,
tsrt.xyz,dg-core-prd,FQDN,,
tw.itter.me,dg-core-prd,FQDN,,
twtter.net,dg-core-prd,FQDN,,
ube.gr.com,dg-core-prd,FQDN,,
uberegypt.cn.com,dg-core-prd,FQDN,,
ublockerext.com,dg-core-prd,FQDN,,
192.168.140.15,dg-core-prd,IP Netmask,,
updates4you.xyz,dg-core-prd,FQDN,,
updateservice.center,dg-core-prd,FQDN,,
updatetime.zone,dg-core-prd,FQDN,,
updatingnews.xyz,dg-core-prd,FQDN,,
updete.xyz,dg-core-prd,FQDN,,
url-promo.club,dg-core-prd,FQDN,,
url-tiny.app,dg-core-prd,FQDN,,
hexymk329-hx-agent-1.hex01.helix.apps.fireeye.com,dg-core-prd,FQDN,,
reg.c.nssv.net,dg-core-prd,FQDN,,
uservicescheck.com,dg-core-prd,FQDN,,
uservicesforyou.com,dg-core-prd,FQDN,,
utube.digital,dg-core-prd,FQDN,,
vhacas4qap01.hec.avianca.com,dg-core-prd,FQDN,,
vhacas4qap02.hec.avianca.com,dg-core-prd,FQDN,,
vhacas4qas01.hec.avianca.com,dg-core-prd,FQDN,,
vip.e-pago.com.mx,dg-core-prd,FQDN,,
visteme.mx,dg-core-prd,FQDN,,
visualstudio.com,dg-core-prd,FQDN,,
viva.gr.com,dg-core-prd,FQDN,,
vodafoneegypt.tech,dg-core-prd,FQDN,,
vodafonegypt.com,dg-core-prd,FQDN,,
10.142.0.2,dg-core-prd,IP Netmask,,
10.0.30.0/24,dg-core-prd,IP Netmask,,
vpos.amxvpos.com,dg-core-prd,FQDN,,
vs-ssh.visualstudio.com,dg-core-prd,FQDN,,
vstsagentpackge.azure.edge.net,dg-core-prd,FQDN,,
wavekli.xyz,dg-core-prd,FQDN,,
waws-prod-blu-083.ftp.azurewebsites.windows.net,dg-core-prd,FQDN,,
we-site.net,dg-core-prd,FQDN,,
weathear.live,dg-core-prd,FQDN,,
weathernewz.xyz,dg-core-prd,FQDN,,
weathersite.online,dg-core-prd,FQDN,,
webadmin.mirrorstorage.org,dg-core-prd,FQDN,,
webaffise.com,dg-core-prd,FQDN,,
wha.tsapp.me,dg-core-prd,FQDN,,
worldnws.xyz,dg-core-prd,FQDN,,
wtc1111.com,dg-core-prd,FQDN,,
wtc2222.com,dg-core-prd,FQDN,,
wtc3333.com,dg-core-prd,FQDN,,
www.194.38.20.31_d.py,dg-core-prd,FQDN,,
www.2y4nothing.xyz,dg-core-prd,FQDN,,
www.5m5.io,dg-core-prd,FQDN,,
www.addons.news,dg-core-prd,FQDN,,
www.adibjan.net,dg-core-prd,FQDN,,
www.adservices.gr.com,dg-core-prd,FQDN,,
www.adsunflower.com,dg-core-prd,FQDN,,
www.adultpcz.xyz,dg-core-prd,FQDN,,
www.advertsservices.com,dg-core-prd,FQDN,,
www.advfb.xyz,dg-core-prd,FQDN,,
www.aegieuueueuuruia.ru,dg-core-prd,FQDN,,
www.affise.app,dg-core-prd,FQDN,,
www.almasryelyuom.com,dg-core-prd,FQDN,,
www.alpineai.uk,dg-core-prd,FQDN,,
www.alraeeenews.com,dg-core-prd,FQDN,,
www.alraeesnews.net,dg-core-prd,FQDN,,
www.altsantiri.news,dg-core-prd,FQDN,,
www.amazing.lab,dg-core-prd,FQDN,,
www.amazonaws.com,dg-core-prd,FQDN,,
www.ancienthistory.xyz,dg-core-prd,FQDN,,
www.android-apps.tech,dg-core-prd,FQDN,,
www.api-apple-buy.com,dg-core-prd,FQDN,,
www.api-telecommunication.com,dg-core-prd,FQDN,,
www.api.payulatam.com,dg-core-prd,FQDN,,
www.api01.lflinkup.net,dg-core-prd,FQDN,,
www.app.iofrontcloud.com,dg-core-prd,FQDN,,
www.applepps.com,dg-core-prd,FQDN,,
www.apps-ios.net,dg-core-prd,FQDN,,
www.apps.identrust.com,dg-core-prd,FQDN,,
www.aprovafacil.com,dg-core-prd,FQDN,,
www.aramexegypt.com,dg-core-prd,FQDN,,
www.atheere.com,dg-core-prd,FQDN,,
www.audit-pvv.com,dg-core-prd,FQDN,,
www.av-quiz.tk,dg-core-prd,FQDN,,
www.aviancavsts.visualstudio.com,dg-core-prd,FQDN,,
www.azaseuseprd.avianca.loc,dg-core-prd,FQDN,,
www.azstacwvdusprd.file.core.windows.net,dg-core-prd,FQDN,,
www.azurewebsites.net,dg-core-prd,FQDN,,
